  0.33800000E-01  0.99953026E+00  -.27791550E-01  -.27804611E-01
  0.33900000E-01  0.99952747E+00  -.27873727E-01  -.27886905E-01
  0.34000000E-01  0.99952468E+00  -.27955904E-01  -.27969198E-01
  0.34100000E-01  0.99952188E+00  -.28038080E-01  -.28051492E-01
  0.34200000E-01  0.99951907E+00  -.28120256E-01  -.28133786E-01
  0.34300000E-01  0.99951626E+00  -.28202431E-01  -.28216080E-01
  0.34400000E-01  0.99951343E+00  -.28284606E-01  -.28298375E-01
  0.34500000E-01  0.99951060E+00  -.28366780E-01  -.28380670E-01
  0.34600000E-01  0.99950776E+00  -.28448954E-01  -.28462965E-01
  0.34700000E-01  0.99950491E+00  -.28531128E-01  -.28545260E-01
  0.34800000E-01  0.99950205E+00  -.28613301E-01  -.28627556E-01
  0.34900000E-01  0.99949919E+00  -.28695474E-01  -.28709852E-01
  0.35000000E-01  0.99949632E+00  -.28777646E-01  -.28792148E-01
  0.35100000E-01  0.99949343E+00  -.28859818E-01  -.28874445E-01
  0.35200000E-01  0.99949054E+00  -.28941990E-01  -.28956742E-01
  0.35300000E-01  0.99948764E+00  -.29024161E-01  -.29039039E-01
  0.35400000E-01  0.99948474E+00  -.29106331E-01  -.29121336E-01
  0.35500000E-01  0.99948182E+00  -.29188502E-01  -.29203634E-01
  0.35600000E-01  0.99947890E+00  -.29270671E-01  -.29285932E-01
  0.35700000E-01  0.99947597E+00  -.29352841E-01  -.29368231E-01
  0.35800000E-01  0.99947303E+00  -.29435010E-01  -.29450529E-01
  0.35900000E-01  0.99947008E+00  -.29517178E-01  -.29532828E-01
  0.36000000E-01  0.99946713E+00  -.29599346E-01  -.29615127E-01
  0.36100000E-01  0.99946416E+00  -.29681514E-01  -.29697427E-01
  0.36200000E-01  0.99946119E+00  -.29763681E-01  -.29779726E-01
  0.36300000E-01  0.99945821E+00  -.29845848E-01  -.29862027E-01
  0.36400000E-01  0.99945522E+00  -.29928014E-01  -.29944327E-01
  0.36500000E-01  0.99945222E+00  -.30010180E-01  -.30026628E-01
  0.36600000E-01  0.99944922E+00  -.30092345E-01  -.30108929E-01
  0.36700000E-01  0.99944621E+00  -.30174510E-01  -.30191230E-01
  0.36800000E-01  0.99944318E+00  -.30256675E-01  -.30273531E-01
  0.36900000E-01  0.99944015E+00  -.30338839E-01  -.30355833E-01
  0.37000000E-01  0.99943712E+00  -.30421002E-01  -.30438135E-01
